ID,X,Y,Z,ROTATIONS,COPIES
0,68,35,27,51,1
1,118,57,43,51,1
2,73,72,36,3,2
3,85,58,50,63,1
4,86,56,33,51,1
5,99,44,31,51,2
6,93,54,49,63,1
7,89,69,26,3,2
8,98,90,74,63,1
9,58,48,46,63,1
10,56,55,22,3,1
11,104,63,59,63,3
12,80,69,66,63,2
13,110,59,58,63,1
14,96,79,63,63,1
15,82,77,57,63,3
16,55,48,34,63,2
17,120,99,40,3,1
18,97,43,34,51,2
19,115,68,55,51,1
20,78,61,48,63,1
21,75,60,58,63,2
22,77,54,34,51,1
23,80,66,31,3,2
24,80,63,20,3,1
25,34,30,20,63,1
26,80,77,74,63,3
27,100,83,69,63,1
28,87,63,23,3,1
29,81,75,68,63,1
30,119,76,31,3,2
31,71,49,46,63,2
32,55,44,25,51,1
33,118,83,48,51,1
34,119,58,49,51,1
35,69,44,36,63,2
36,103,46,22,3,1
37,62,56,27,3,1
38,97,65,61,63,1
39,93,91,29,3,1
40,94,87,40,3,3
41,98,56,25,3,2
42,96,82,30,3,2
43,95,33,33,51,1
44,100,95,70,63,1
45,86,77,77,63,2
46,85,40,21,51,1
47,72,55,30,51,2
48,85,78,69,63,1
49,110,74,40,51,1
50,43,40,39,63,2
51,94,78,76,63,1
52,61,26,25,51,3
53,91,71,27,3,1
54,96,46,42,51,1
55,64,63,55,63,1
56,45,41,41,63,1
57,54,42,32,63,2
58,115,78,61,63,1
59,98,73,30,3,2
60,82,75,58,63,1
61,89,67,63,63,2
62,85,58,26,3,1
63,106,87,76,63,1
64,73,68,41,63,3
65,119,78,33,3,1
66,73,53,46,63,2
67,99,43,30,51,1
68,80,68,35,51,1
69,71,55,41,63,1
70,48,45,29,63,1
71,42,41,33,63,1
72,79,37,32,51,1
73,102,35,34,51,2
74,72,65,64,63,2
75,75,64,34,51,1
76,108,46,43,51,2
77,76,61,44,63,1
78,111,50,44,51,1
79,109,75,70,63,1
80,70,41,35,51,1
81,89,85,30,3,1
82,72,71,34,3,1
83,86,52,40,51,1
84,108,63,31,3,1
85,90,58,53,63,1
86,80,47,41,63,1
87,59,43,29,51,1
88,74,56,35,51,1
89,95,61,58,63,1
