ID,X,Y,Z,ROTATIONS,COPIES
0,56,32,28,51,2
1,92,68,39,51,2
2,90,86,29,3,4
3,73,54,52,63,2
4,114,100,45,3,1
5,94,51,36,51,1
6,108,59,38,51,2
7,89,82,61,63,1
8,81,71,43,63,3
9,61,53,37,63,1
10,85,70,58,63,1
11,111,98,39,3,3
12,66,62,59,63,5
13,117,87,49,51,1
14,70,62,40,63,2
15,36,30,30,63,1
16,80,62,57,63,1
17,73,72,54,63,2
18,89,67,41,51,1
19,82,51,38,51,3
20,110,47,42,51,2
21,82,61,35,51,2
22,102,100,62,63,1
23,91,50,42,51,3
24,74,62,38,63,4
25,66,61,50,63,2
26,84,67,44,63,2
27,78,56,56,63,3
28,64,53,52,63,3
29,39,33,30,63,2
30,55,38,29,63,1
31,76,69,46,63,4
32,115,44,26,51,3
33,75,39,30,51,1
34,77,73,31,3,3
35,67,63,56,63,3
36,99,87,56,63,3
37,109,55,41,51,3
38,88,75,30,3,2
39,63,38,32,63,3
40,103,53,49,51,3
41,84,74,51,63,2
42,88,29,22,51,2
43,101,62,61,63,2
44,111,64,45,51,2
45,55,46,43,63,1
46,89,54,52,63,3
47,116,63,50,51,1
48,96,37,27,51,1
49,65,65,43,63,2
50,76,61,51,63,5
51,87,80,66,63,3
52,97,46,23,3,3
53,83,47,36,51,1
54,118,90,36,3,2
55,83,56,27,3,2
56,73,58,53,63,1
57,69,57,44,63,1
58,109,53,49,51,2
59,79,56,41,63,1
