ID,X,Y,Z,ROTATIONS,COPIES
0,82,80,71,63,1
1,66,37,27,51,1
2,77,76,31,3,1
3,100,56,38,51,2
4,93,86,67,63,2
5,89,76,30,3,2
6,98,90,67,63,1
7,87,52,42,51,2
8,53,42,35,63,1
9,116,53,36,51,1
10,85,79,46,63,4
11,106,91,24,3,1
12,112,84,46,51,2
13,89,56,47,63,1
14,62,51,39,63,1
15,69,67,50,63,1
16,93,74,46,51,1
17,74,48,35,51,1
18,95,87,66,63,2
19,84,54,30,51,1
20,119,40,28,51,2
21,98,60,58,63,1
22,83,57,44,63,1
23,83,83,20,3,1
24,88,51,46,63,1
25,87,76,73,63,2
26,66,56,35,63,1
27,76,72,66,63,1
28,76,63,40,63,1
29,114,97,66,63,3
30,86,81,61,63,1
31,116,79,73,63,2
32,70,25,25,51,2
33,85,76,70,63,1
34,71,39,32,51,1
35,112,37,28,51,4
36,76,75,34,3,1
37,80,73,33,3,1
38,114,71,49,51,1
39,85,77,76,63,1
40,114,83,59,63,2
41,117,74,22,3,1
42,79,61,59,63,1
43,96,40,25,51,1
44,69,57,44,63,1
45,76,50,41,63,2
46,90,77,59,63,1
47,120,42,28,51,2
48,98,35,20,51,1
49,34,30,25,63,1
50,99,67,45,51,1
51,87,48,40,51,1
52,88,71,47,63,1
53,97,97,32,3,1
54,95,44,39,51,1
55,45,40,37,63,1
56,117,76,28,3,2
57,73,58,38,63,1
58,68,55,40,63,1
59,59,33,30,63,1
60,87,80,34,3,1
61,82,71,68,63,2
62,79,51,44,63,2
63,93,75,35,3,1
64,80,76,71,63,1
65,85,77,63,63,2
66,61,49,45,63,2
67,91,33,29,51,2
68,98,59,41,51,1
69,97,30,21,51,2
70,87,67,45,63,1
71,103,47,35,51,2
72,96,73,71,63,1
73,99,56,36,51,1
74,115,85,30,3,2
75,114,32,29,51,3
76,67,58,31,51,2
77,54,44,43,63,1
78,78,72,63,63,2
79,53,40,32,63,1
