ID,X,Y,Z,ROTATIONS,COPIES
0,75,58,57,63,1
1,57,37,30,63,2
2,79,74,35,3,2
3,104,99,74,63,1
4,55,46,31,63,1
5,99,98,33,3,1
6,90,85,59,63,1
7,115,74,44,51,2
8,107,67,21,3,1
9,81,76,55,63,1
10,118,84,27,3,1
11,67,60,38,63,1
12,78,48,46,63,2
13,67,53,49,63,1
14,74,43,38,63,1
15,89,81,62,63,2
16,95,54,28,51,1
17,72,72,51,63,1
18,93,72,35,3,1
19,40,33,23,63,1
20,75,66,53,63,1
21,65,49,26,51,2
22,96,61,38,51,2
23,109,55,34,51,2
24,82,54,39,51,1
25,92,77,51,63,2
26,117,56,55,51,1
27,60,38,34,63,2
28,73,59,45,63,1
29,88,73,51,63,2
30,120,47,32,51,1
31,102,71,31,3,2
32,51,49,32,63,2
33,114,88,75,63,2
34,73,64,35,51,2
35,99,90,59,63,2
36,81,48,38,51,2
37,79,71,68,63,1
38,108,97,32,3,2
39,114,66,53,51,1
40,71,67,48,63,2
41,52,47,20,3,2
42,52,51,49,63,3
43,87,49,29,51,1
44,102,80,34,3,1
45,105,98,32,3,2
46,52,37,29,63,2
47,96,44,33,51,1
48,78,64,51,63,1
49,86,55,40,51,2
50,96,60,30,3,2
51,93,57,53,63,1
52,82,71,59,63,1
53,88,84,46,63,3
54,74,60,42,63,2
55,74,59,47,63,2
56,114,60,55,51,1
57,35,34,21,63,1
58,90,88,20,3,1
59,103,73,59,63,1
60,57,49,46,63,1
61,120,77,48,51,3
62,99,76,72,63,1
63,86,60,31,51,2
64,80,49,36,51,2
65,99,86,46,51,2
66,79,59,37,51,2
67,98,92,22,3,5
68,60,60,27,3,1
69,96,41,32,51,2
70,77,67,32,3,1
71,87,78,49,63,2
72,83,82,46,63,1
73,87,80,32,3,2
74,78,71,41,63,2
75,80,44,24,51,1
76,116,51,34,51,1
77,92,50,26,51,2
78,73,69,48,63,1
79,75,54,39,63,2
