ID,X,Y,Z,ROTATIONS,COPIES
0,66,64,36,63,1
1,97,73,49,63,2
2,69,60,43,63,2
3,52,37,20,51,1
4,109,63,37,51,1
5,79,57,24,3,1
6,95,72,22,3,1
7,65,50,39,63,1
8,98,42,30,51,2
9,53,40,36,63,1
10,82,54,51,63,1
11,77,33,31,51,4
12,66,56,49,63,1
13,101,68,62,63,1
14,82,64,46,63,2
15,88,83,58,63,1
16,108,51,29,51,2
17,91,76,62,63,1
18,61,32,25,51,2
19,70,47,30,51,1
20,80,79,52,63,2
21,103,43,33,51,2
22,115,88,70,63,1
23,98,38,26,51,3
24,60,33,21,51,2
25,74,54,33,51,2
26,87,45,39,51,1
27,77,62,42,63,1
28,100,56,54,63,1
29,55,42,24,51,1
30,66,47,35,63,2
31,85,71,38,51,1
32,63,59,59,63,1
33,92,65,54,63,1
34,100,77,64,63,1
35,90,79,49,63,1
36,104,64,25,3,1
37,64,46,43,63,1
38,69,38,30,51,3
39,79,79,55,63,2
40,77,75,56,63,1
41,47,33,33,63,1
42,81,44,42,63,4
43,47,47,44,63,1
44,84,50,47,63,1
45,84,78,36,3,1
46,76,73,50,63,5
47,109,91,30,3,1
48,67,43,42,63,1
49,57,53,31,63,1
50,70,34,33,51,3
51,94,69,50,63,1
52,71,66,59,63,1
53,119,93,63,63,2
54,106,76,34,3,1
55,70,70,45,63,1
56,74,52,47,63,1
57,115,70,33,3,1
58,97,55,35,51,3
59,45,40,38,63,1
60,92,88,38,3,2
61,76,58,56,63,1
62,88,79,59,63,1
63,104,61,31,51,2
64,77,55,35,51,1
65,105,80,50,51,1
66,72,62,38,63,1
67,114,78,35,3,1
68,80,45,33,51,1
69,51,49,38,63,2
70,71,66,24,3,2
71,117,45,27,51,2
72,84,68,52,63,3
73,37,36,34,63,2
74,47,39,36,63,2
75,79,67,64,63,1
76,84,80,37,3,1
77,62,46,34,63,1
78,90,89,20,3,1
79,62,58,30,51,1
80,36,32,22,63,1
81,55,41,38,63,1
82,93,68,31,3,1
83,99,40,32,51,1
84,84,80,60,63,2
85,77,60,55,63,1
86,62,41,27,51,1
87,119,86,39,3,2
88,76,46,45,63,1
89,113,37,32,51,2
90,67,62,34,63,1
91,91,43,36,51,2
92,71,69,47,63,1
93,70,67,64,63,2
94,118,77,28,3,1
95,51,47,29,63,3
96,102,46,40,51,1
97,107,60,52,51,1
98,80,52,40,51,2
99,62,52,41,63,3
