ID,X,Y,Z,ROTATIONS,COPIES
0,91,58,57,63,1
1,92,78,53,63,1
2,112,48,28,51,1
3,78,47,26,51,2
4,41,40,28,63,5
5,57,47,32,63,1
6,54,47,40,63,1
7,85,80,25,3,1
8,89,86,54,63,1
9,118,94,68,63,3
10,98,63,36,51,3
11,81,42,38,51,2
12,86,59,39,51,3
13,91,67,40,51,1
14,73,61,41,63,2
15,67,59,57,63,1
16,84,75,33,3,1
17,96,88,70,63,2
18,67,44,30,51,3
19,82,76,64,63,4
20,119,45,43,51,2
21,85,66,47,63,3
22,101,74,49,51,1
23,87,57,50,63,2
24,73,69,63,63,3
25,97,54,38,51,3
26,104,56,37,51,3
27,85,44,30,51,1
28,104,88,20,3,3
29,103,94,32,3,2
30,79,60,56,63,5
31,60,57,56,63,1
32,80,72,37,51,4
33,96,39,31,51,2
34,92,29,23,51,3
35,53,46,34,63,1
36,71,53,30,51,2
37,94,80,35,3,3
38,68,68,57,63,2
39,97,57,43,51,4
40,92,42,30,51,3
41,63,36,33,63,2
42,94,55,37,51,3
43,114,51,28,51,2
44,93,89,30,3,3
45,84,51,49,63,3
46,96,79,20,3,1
47,72,71,63,63,3
48,103,56,37,51,1
49,88,68,53,63,3
50,99,64,47,51,1
51,61,37,27,51,2
52,42,39,25,63,3
53,57,46,37,63,1
54,89,75,35,3,3
55,93,91,30,3,2
56,80,71,55,63,2
57,109,94,52,51,1
58,89,40,29,51,1
59,93,79,47,63,3
